mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_max_samples,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.07009021441141765,0.0037130828215852624,0.007539272308349609,0.0015638651925210499,10,sqrt,0.25,10,25,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 10, 'n_estimators': 25}",0.5409231972504797,0.5072583367555705,0.5505586191557366,0.5329133843872622,0.018562443096412973,584
0.18527022997538248,0.022637329285149343,0.019617636998494465,0.0033739986947996545,10,sqrt,0.25,10,50,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 10, 'n_estimators': 50}",0.525208498326226,0.47566772060189677,0.4978313261971017,0.4995691817084081,0.02026223532776318,759
0.4262564182281494,0.01322943064263256,0.02210823694864909,0.0009598906164815276,10,sqrt,0.25,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 10, 'n_estimators': 100}",0.5625891719641998,0.4641618093159907,0.5399324441499169,0.5222278084767025,0.04208782106272121,693
0.682258129119873,0.019899093537084002,0.03667600949605306,0.0026671287768351534,10,sqrt,0.25,10,200,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 10, 'n_estimators': 200}",0.55665825124201,0.5001881971360927,0.5369971558199913,0.5312812013993647,0.023405424640245476,607
0.0990293025970459,0.007937522421250863,0.012117465337117514,0.0010068474714799104,10,sqrt,0.5,2,25,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 25}",0.6096044565336851,0.4210782608695651,0.6057513520440856,0.545478023149112,0.08797797923328224,418
0.1975417137145996,0.029699768358095582,0.012791713078816732,0.0015724029667011472,10,sqrt,0.5,2,50,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 50}",0.6071056654577427,0.4596313858695653,0.5952361501666026,0.5539910671646369,0.06689809882147753,334
0.32694260279337567,0.012843086815467275,0.02052895228068034,0.0014286906831630093,10,sqrt,0.5,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 100}",0.6332522914606,0.511670120856817,0.5681182452582341,0.571013552525217,0.049677916994103365,140
0.6509463787078857,0.0036367545777692854,0.04405395189921061,0.004120780291258104,10,sqrt,0.5,2,200,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 200}",0.6242660589957231,0.48414287160326086,0.6132287140057309,0.5738792148682382,0.06361296630422877,101
0.09103926022847493,0.008134887921613307,0.011994600296020508,0.0008778335732837658,10,sqrt,0.5,4,25,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 4, 'n_estimators': 25}",0.5962167594241126,0.44707295305324446,0.6431782265795207,0.5621559796856259,0.08360391583133406,259
0.18009169896443686,0.0073417203021991445,0.015833695729573567,0.0018984004799386838,10,sqrt,0.5,4,50,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 4, 'n_estimators': 50}",0.6339175249477965,0.4752007107095102,0.6112014065183262,0.5734398807252109,0.07008188735641448,108
0.3535357316335042,0.02209295831780663,0.020200570424397785,0.0011321410991128244,10,sqrt,0.5,4,100,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 4, 'n_estimators': 100}",0.6372131823277283,0.4846719325064983,0.6066079593636473,0.576164358065958,0.0658904032933235,69
0.6961060365041097,0.01638667708067563,0.03652437527974447,0.0037511433938007687,10,sqrt,0.5,4,200,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 4, 'n_estimators': 200}",0.627817786385036,0.46351720239221694,0.6092993624451823,0.5668781170741451,0.07347717114504641,197
0.0947732925415039,0.005651868751177833,0.012273947397867838,0.0038833662483688217,10,sqrt,0.5,6,25,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 6, 'n_estimators': 25}",0.5824572550156892,0.4930148481303299,0.565524362453478,0.5469988218664991,0.038793322259476536,396
0.1729896068572998,0.006741905292106784,0.014104604721069336,0.0024855095591156343,10,sqrt,0.5,6,50,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 6, 'n_estimators': 50}",0.6330551834241336,0.4810620114849834,0.5879091011237646,0.5673420986776273,0.06373242121686358,186
0.2942344347635905,0.016289351105863843,0.01793018976847331,0.0010311747760046,10,sqrt,0.5,6,100,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 6, 'n_estimators': 100}",0.6266885792763699,0.4661900437459071,0.5917984514633831,0.5615590248285534,0.06892392989984558,267
0.6000058650970459,0.009898152320158685,0.03826586405436198,0.0048592508024904255,10,sqrt,0.5,6,200,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 6, 'n_estimators': 200}",0.6070672559117167,0.48206379548760325,0.5974679334631319,0.5621996616208172,0.056799967890591135,258
0.07695666948954265,0.0028759172713462493,0.009212732315063477,0.0003752543325803015,10,sqrt,0.5,10,25,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 25}",0.5984489026057496,0.4912607463407338,0.5769075146079803,0.5555390545181546,0.046294589502670944,319
0.1739366054534912,0.041306729869309805,0.015586137771606445,0.006547250835026502,10,sqrt,0.5,10,50,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 50}",0.6175849224642074,0.4885583872494609,0.5580445581149257,0.554729289276198,0.052727001008245816,327
0.3441193103790283,0.030551613872231754,0.01566306749979655,0.004933845936292415,10,sqrt,0.5,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 100}",0.6081938763757438,0.5012965616308889,0.5919039673002007,0.5671314684356111,0.04702493310228958,195
0.5370101928710938,0.05759202468032684,0.033088127772013344,0.004688970545040858,10,sqrt,0.5,10,200,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 200}",0.6175260521550814,0.49717352425540995,0.5914086034893958,0.5687027266332957,0.051690427068678685,167
0.07096425692240398,0.008829055944536736,0.009165684382120768,0.0009639329756986463,10,sqrt,0.75,2,25,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 25}",0.621919287833828,0.46941557706354997,0.623504347686787,0.5716130708613884,0.072267438069086,136
0.15388266245524088,0.03225447666262981,0.014568487803141275,0.0017708976077310558,10,sqrt,0.75,2,50,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 50}",0.6262238305857786,0.49352470901453604,0.6061448719082403,0.575297803836185,0.058400459033163786,80
0.38672343889872235,0.027731344366570123,0.028527498245239258,0.003979766527009687,10,sqrt,0.75,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 100}",0.6207745169470855,0.45724875246634256,0.6173976606709313,0.5651403100281197,0.07630330676280099,225
0.6054458618164062,0.03167715993522887,0.028571685155232746,0.0024881213680867814,10,sqrt,0.75,2,200,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 200}",0.6334840099983591,0.48652243782981675,0.6375906364233882,0.5858656947505213,0.0702662940385053,10
0.08135541280110677,0.016788390570800792,0.010959545771280924,0.0028097594806522166,10,sqrt,0.75,4,25,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 4, 'n_estimators': 25}",0.6425691354600529,0.44217952581521736,0.5852318126203864,0.556660157965219,0.08426645635800367,310
0.12540173530578613,0.012688745502731028,0.012809673945109049,0.004744345584461138,10,sqrt,0.75,4,50,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 4, 'n_estimators': 50}",0.61217476903064,0.5213908801609981,0.6204108267834911,0.5846588253250431,0.044863369064954896,17
0.304625670115153,0.01497306884788028,0.028573989868164062,0.0015518175392253203,10,sqrt,0.75,4,100,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 4, 'n_estimators': 100}",0.6071864965904156,0.48409950826689796,0.6123692415521842,0.5678850821364992,0.05928311734284612,181
0.6032559871673584,0.014593434906730395,0.044946511586507164,0.004173845778484181,10,sqrt,0.75,4,200,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 4, 'n_estimators': 200}",0.62169575470358,0.4866266701603007,0.607431809365423,0.5719180780764346,0.0605906111120072,130
0.08168737093607585,0.013447733177275574,0.009133497873942057,0.0028085165683303394,10,sqrt,0.75,6,25,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 6, 'n_estimators': 25}",0.5879509123850295,0.4825401999974154,0.5837678874194557,0.5514196666006335,0.04873506686923724,358
0.16759777069091797,0.01314128969062062,0.01622637112935384,0.001788577940803931,10,sqrt,0.75,6,50,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 6, 'n_estimators': 50}",0.6165395530445017,0.49240074036124226,0.5805236654014818,0.563154652935742,0.052146416617882226,244
0.3019731044769287,0.009099161034694955,0.025475422541300457,0.006431284038445882,10,sqrt,0.75,6,100,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 6, 'n_estimators': 100}",0.6250420224217725,0.4901800600256341,0.6140073257413078,0.5764098027295715,0.061139826233522,65
0.5987331867218018,0.03445337572814622,0.03222052256266276,0.0042210107192989215,10,sqrt,0.75,6,200,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 6, 'n_estimators': 200}",0.6306839955309511,0.4856062512913629,0.6077408875845336,0.5746770448022825,0.06367522408314924,91
0.07679979006449382,0.013187797984293785,0.010057608286539713,0.003320892008802972,10,sqrt,0.75,10,25,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 25}",0.5822462205774837,0.4609609222890523,0.5711320247211458,0.5381130558625605,0.054743158620303774,521
0.14560484886169434,0.01223099310824127,0.013787428538004557,0.002415031073056847,10,sqrt,0.75,10,50,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 50}",0.608753147248241,0.49149272017239554,0.57434144517472,0.5581957708651188,0.049213914283707784,301
0.29688286781311035,0.03421431716986388,0.02185654640197754,0.004732803205409422,10,sqrt,0.75,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 100}",0.6196988609485361,0.482513851326419,0.5996458734976671,0.5672861952575408,0.060499549850162634,189
0.6125530401865641,0.024712659776804955,0.032630602518717446,0.0026469496967872087,10,sqrt,0.75,10,200,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 200}",0.6269713511988948,0.49730830704773465,0.5879452986685795,0.5707416523050696,0.05431451826038753,143
0.093413511912028,0.011005644424979363,0.010729233423868815,0.002591132812985926,10,sqrt,,2,25,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 25}",0.6150491555665458,0.48576738687644794,0.6148337185448027,0.5718834203292654,0.0608932947404046,132
0.2029722531636556,0.005118287185491425,0.019143025080362957,0.0033025556510968314,10,sqrt,,2,50,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 50}",0.5986494901067457,0.48105115706464285,0.6059907605372576,0.561897135902882,0.057245248906893254,262
0.3926333586374919,0.006838532061288581,0.02040870984395345,0.006145321289633858,10,sqrt,,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 100}",0.6290271886575762,0.4704722889792724,0.6062826498183833,0.5685940424850773,0.07000113044345471,170
0.6181891759236654,0.02692451014701392,0.03288578987121582,0.008164150029114288,10,sqrt,,2,200,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 200}",0.6304009387886689,0.47382752062192346,0.6196376418991595,0.5746220337699173,0.07140780793227379,92
0.07418084144592285,0.003031703858708644,0.008521397908528646,0.001900513335455413,10,sqrt,,4,25,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 4, 'n_estimators': 25}",0.6333543688429581,0.46388635108110265,0.6207354055586605,0.5726587084942404,0.07708600764298344,118
0.18283947308858237,0.005150287696149452,0.015457391738891602,0.0014865708073865515,10,sqrt,,4,50,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 4, 'n_estimators': 50}",0.6210844892940653,0.45673655370446975,0.6017874051808152,0.5598694827264501,0.07335027902836312,286
0.359223206837972,0.032941890612431315,0.02059284845987956,0.002963366163922826,10,sqrt,,4,100,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 4, 'n_estimators': 100}",0.6210606468760784,0.44924377523081904,0.633368348371645,0.5678909234928475,0.08404653164392453,180
0.7593497435251871,0.013290757736162095,0.04410870869954427,0.0014747224712439977,10,sqrt,,4,200,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 4, 'n_estimators': 200}",0.616764252029107,0.48791028781804824,0.6184000999913082,0.5743582132794878,0.06113156229029768,96
0.07694395383199056,0.023266024431431925,0.011945724487304688,0.005892537561225314,10,sqrt,,6,25,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 6, 'n_estimators': 25}",0.6444004832743188,0.4596294770333281,0.6123452563023432,0.5721250722033301,0.080615666771606,125
0.16679668426513672,0.03884307565526076,0.016555229822794598,0.005434963462585387,10,sqrt,,6,50,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 6, 'n_estimators': 50}",0.6553174513828641,0.48260689870804696,0.6075315208364438,0.5818186236424516,0.07281528485554759,25
0.3973410924275716,0.018658955016244358,0.023755550384521484,0.005918807113872333,10,sqrt,,6,100,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 6, 'n_estimators': 100}",0.6247138284803604,0.47842514840932004,0.6324355229755625,0.5785248332884143,0.07085132944478312,46
0.7543230851491293,0.034454765513580364,0.04410942395528158,0.005076087473747065,10,sqrt,,6,200,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 6, 'n_estimators': 200}",0.6310856218978438,0.4781997983388261,0.6164317089409473,0.5752390430592057,0.06887740584140963,81
0.09442965189615886,0.008702484601618418,0.012380599975585938,0.002240396718020831,10,sqrt,,10,25,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 10, 'n_estimators': 25}",0.5764055841465692,0.4665138534693074,0.6072827603213848,0.5500673993124204,0.06041107111201031,371
0.19911432266235352,0.009940640810570861,0.015601555506388346,0.0024265718908346276,10,sqrt,,10,50,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 10, 'n_estimators': 50}",0.630119565466505,0.49527928406452626,0.6190044658018186,0.5814677717776167,0.06111316236208108,28
0.2930338382720947,0.008441696770007492,0.011140584945678711,0.003916510017780658,10,sqrt,,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 10, 'n_estimators': 100}",0.6234986271291212,0.4943384086021444,0.5841549259746681,0.5673306539019779,0.05405480312032736,187
0.59876815478007,0.021532000341603418,0.03971425692240397,0.005742837676512309,10,sqrt,,10,200,"{'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_split': 10, 'n_estimators': 200}",0.6324147806602052,0.5002717302814236,0.6086443068609254,0.5804436059341848,0.05751467111628654,35
0.0776232083638509,0.0147849941742024,0.010993719100952148,0.0010934565554689194,10,log2,0.25,2,25,"{'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.25, 'min_samples_split': 2, 'n_estimators': 25}",0.5911628090999012,0.4729320652173914,0.6074671280276815,0.5571873341149914,0.059948146797488534,305
0.1433244546254476,0.0042204996061322424,0.011303901672363281,0.0022917142155132885,10,log2,0.25,2,50,"{'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.25, 'min_samples_split': 2, 'n_estimators': 50}",0.5679094131223212,0.5113860054347825,0.5575585351787773,0.545617984578627,0.02457175160801511,414
0.2855830987294515,0.01850825435456173,0.01664312680562337,0.0022179138716327896,10,log2,0.25,2,100,"{'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.25, 'min_samples_split': 2, 'n_estimators': 100}",0.5884801667765689,0.49338892663043477,0.5465808198769703,0.5428166377613247,0.03891197577766385,452
